"","SID","FLDSID","SDATE","SITE","SUBSITE","REGION","FQC","TYPE","SUBTYPE","STUDY","SUBSTUDY","DEPTH","FLDCOMMENT","QCFLAG","FLDMETHOD","QCCOMMENT","LQC","HABITAT","DATAFILE","SPECIES","COMPONENT","LABNAME","LABSID","STORET","PARAMETER","LABAID","ADATE","RESULT","UNIT","MDL","PQL","REMARK","LABCOMMENT","QCFLAG.1","SID.1"
"1711",2035292,"P123745-12",2021-03-03 09:35:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through pump tubing to sample bottles. Sample processed in lab at 1732.",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078012",665,"TPO4","SM4500PF",2021-03-05 10:52:00,0.002,"mg/L",0.002,0.004,"U",NA,NA,2035292
"1712",2035292,"P123745-12",2021-03-03 09:35:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through pump tubing to sample bottles. Sample processed in lab at 1732.",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078012",530,"TSS","EPA 160.2",2021-03-05 14:26:00,3,"mg/L",3,12,"U",NA,NA,2035292
"1713",2035292,"P123745-12",2021-03-03 09:35:00,"EB","FINAL","STA56","EB","SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",NA,"DI 7115 through pump tubing to sample bottles. Sample processed in lab at 1732.",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078012",410,"ALKA","SM2320B",2021-03-04 18:17:00,1,"mg/L CaCO3",1,4,"U",NA,NA,2035292
"1714",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",1046,"TDSFE","SM3120B",2021-03-17 14:51:00,192,"ug/L",3,6,NA,NA,NA,2035296
"1715",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",97017,"TN","SM4500NC",2021-03-11 09:35:00,1.62,"mg/L",0.05,0.1,NA,NA,NA,2035296
"1716",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",680,"TOC","SM5310B",2021-03-22 22:01:00,20.6,"mg/L",0.8,2,NA,NA,NA,2035296
"1717",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",1105,"TOT AL","SM3120B",2021-03-17 15:10:00,34,"ug/L",8,16,NA,NA,NA,2035296
"1718",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",1045,"TOTFE","SM3120B",2021-03-17 15:10:00,332,"ug/L",3,6,NA,NA,NA,2035296
"1719",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",665,"TPO4","SM4500PF",2021-03-05 10:46:00,0.05,"mg/L",0.002,0.004,NA,NA,NA,2035296
"1720",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",530,"TSS","EPA 160.2",2021-03-05 14:17:00,8,"mg/L",3,12,"I",NA,NA,2035296
"1721",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",1106,"TDSAL","SM3120B",2021-03-17 14:51:00,8,"ug/L",8,16,"U",NA,NA,2035296
"1722",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",410,"ALKA","SM2320B",2021-03-04 17:15:00,263,"mg/L CaCO3",1,4,NA,NA,NA,2035296
"1723",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",49548,"APA","SFWMD 3160",2021-03-04 15:14:00,2.4,"nmo/min-mL",1,4,"I",NA,NA,2035296
"1724",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",915,"CA","SM3120B",2021-03-12 11:19:00,86.9,"mg/L",0.3,1.2,NA,NA,NA,2035296
"1725",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",941,"CL","SM4110B",2021-03-05 10:47:00,49.4,"mg/L",0.5,1,NA,NA,NA,2035296
"1726",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",80,"COLOR","SM2120C",2021-03-04 14:19:00,88,"PCU",1,4,NA,NA,NA,2035296
"1727",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",98011,"CHLOROPHYLL A","EPA 447.0",2021-03-05 22:19:00,19.1,"ug/L",0.018,0.071,NA,NA,NA,2035296
"1728",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",98010,"CHLOROPHYLL B","EPA 447.0",2021-03-05 22:19:00,2.46,"ug/L",0.018,0.071,NA,NA,NA,2035296
"1729",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",681,"DOC","SM5310B",2021-03-22 21:44:00,20.2,"mg/L",0.8,2,NA,NA,NA,2035296
"1730",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",905,"HARDNESS","SM2340B",2021-03-12 11:19:00,254,"mg/L",1,4,NA,NA,NA,2035296
"1731",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",935,"K","SM3120B",2021-03-12 11:19:00,4.5,"mg/L",0.1,0.4,NA,NA,NA,2035296
"1732",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",925,"MG","SM3120B",2021-03-12 11:19:00,9,"mg/L",0.1,0.4,NA,NA,NA,2035296
"1733",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",930,NA,"SM3120B",2021-03-12 11:19:00,40.9,"mg/L",0.4,1.6,NA,NA,NA,2035296
"1734",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",608,"NH4","SM4500NH3H",2021-03-23 15:45:00,0.201,"mg/L",0.005,0.01,NA,NA,NA,2035296
"1735",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",630,"NOX","SM4500NO3F",2021-03-23 15:45:00,0.005,"mg/L",0.005,0.01,"I",NA,NA,2035296
"1736",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",671,"OPO4","SM4500PF",2021-03-04 11:55:00,0.009,"mg/L",0.002,0.008,NA,NA,NA,2035296
"1737",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",98013,"PHEOPHYTIN A","EPA 447.0",2021-03-05 22:19:00,2.7,"ug/L",0.009,0.036,NA,NA,NA,2035296
"1738",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",946,"SO4","SM4110B",2021-03-05 10:47:00,2.9,"mg/L",0.1,0.4,NA,NA,NA,2035296
"1739",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",666,"TDPO4","SM4500PF",2021-03-05 10:48:00,0.019,"mg/L",0.002,0.004,NA,NA,NA,2035296
"1740",2035296,"P123745-6",2021-03-03 11:48:00,"ST56C1AG343C",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.23,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1755",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078006",515,"TDS","SM2540C",2021-03-04 12:55:00,394,"mg/L",25,100,NA,NA,NA,2035296
"1741",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",49548,"APA","SFWMD 3160",2021-03-04 15:14:00,2.2,"nmo/min-mL",1,4,"I",NA,NA,2035295
"1742",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",915,"CA","SM3120B",2021-03-12 11:21:00,81.9,"mg/L",0.3,1.2,NA,NA,NA,2035295
"1743",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",941,"CL","SM4110B",2021-03-05 10:57:00,45.5,"mg/L",0.5,1,NA,NA,NA,2035295
"1744",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",80,"COLOR","SM2120C",2021-03-04 14:20:00,88,"PCU",1,4,NA,NA,NA,2035295
"1745",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",98011,"CHLOROPHYLL A","EPA 447.0",2021-03-05 22:31:00,2.73,"ug/L",0.018,0.071,NA,NA,NA,2035295
"1746",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",98010,"CHLOROPHYLL B","EPA 447.0",2021-03-05 22:31:00,0.295,"ug/L",0.018,0.071,NA,NA,NA,2035295
"1747",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",681,"DOC","SM5310B",2021-03-22 22:18:00,20.5,"mg/L",0.8,2,NA,NA,NA,2035295
"1748",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",905,"HARDNESS","SM2340B",2021-03-12 11:21:00,236.1,"mg/L",1,4,NA,NA,NA,2035295
"1749",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",935,"K","SM3120B",2021-03-12 11:21:00,3.5,"mg/L",0.1,0.4,NA,NA,NA,2035295
"1750",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",925,"MG","SM3120B",2021-03-12 11:21:00,7.6,"mg/L",0.1,0.4,NA,NA,NA,2035295
"1751",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",930,NA,"SM3120B",2021-03-12 11:21:00,35.5,"mg/L",0.4,1.6,NA,NA,NA,2035295
"1752",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",608,"NH4","SM4500NH3H",2021-03-23 15:47:00,0.009,"mg/L",0.005,0.01,"I",NA,NA,2035295
"1753",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",630,"NOX","SM4500NO3F",2021-03-23 15:47:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2035295
"1754",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",671,"OPO4","SM4500PF",2021-03-04 11:57:00,0.004,"mg/L",0.002,0.008,"I",NA,NA,2035295
"1755",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",98013,"PHEOPHYTIN A","EPA 447.0",2021-03-05 22:31:00,0.263,"ug/L",0.009,0.036,NA,NA,NA,2035295
"1756",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",946,"SO4","SM4110B",2021-03-05 10:57:00,1.9,"mg/L",0.1,0.4,NA,NA,NA,2035295
"1757",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",666,"TDPO4","SM4500PF",2021-03-05 10:51:00,0.017,"mg/L",0.002,0.004,NA,NA,NA,2035295
"1758",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",515,"TDS","SM2540C",2021-03-04 12:57:00,362,"mg/L",25,100,NA,NA,NA,2035295
"1759",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",1106,"TDSAL","SM3120B",2021-03-17 14:53:00,8,"ug/L",8,16,"U",NA,NA,2035295
"1760",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",1046,"TDSFE","SM3120B",2021-03-17 14:53:00,104,"ug/L",3,6,NA,NA,NA,2035295
"1761",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",97017,"TN","SM4500NC",2021-03-11 09:36:00,1.32,"mg/L",0.05,0.1,NA,NA,NA,2035295
"1762",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",680,"TOC","SM5310B",2021-03-22 22:34:00,21,"mg/L",0.8,2,NA,NA,NA,2035295
"1763",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",1105,"TOT AL","SM3120B",2021-03-17 15:11:00,8,"ug/L",8,16,"U",NA,NA,2035295
"1764",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",1045,"TOTFE","SM3120B",2021-03-17 15:11:00,148,"ug/L",3,6,NA,NA,NA,2035295
"1765",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",665,"TPO4","SM4500PF",2021-03-05 10:49:00,0.034,"mg/L",0.002,0.004,NA,NA,NA,2035295
"1766",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",530,"TSS","EPA 160.2",2021-03-05 14:18:00,3,"mg/L",3,12,"U",NA,NA,2035295
"1767",2035295,"P123745-7",2021-03-03 11:22:00,"ST56C1B37",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.22,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1803",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078007",410,"ALKA","SM2320B",2021-03-04 17:26:00,244,"mg/L CaCO3",1,4,NA,NA,NA,2035295
"1768",2035288,"P123745-8",2021-03-03 11:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.1,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1807. Sample contains extremely heavy suspended solids, but is representative of site conditions.",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078008",49548,"APA","SFWMD 3160",2021-03-04 15:14:00,13.9,"nmo/min-mL",1,4,NA,NA,NA,2035288
"1769",2035288,"P123745-8",2021-03-03 11:00:00,"ST56C1B39",NA,"STA56",NA,"SURFACE WATER",NA,"STA P DYNAMICS","STA CELL",0.1,"Grab samples collected with peristaltic pump and processed in laboratory same day at ; Processed at 1807. Sample contains extremely heavy suspended solids, but is representative of site conditions.",NA,"GRAB",NA,NA,NA,"WMD_79078-2104091347.csv",NA,NA,"SFWMD","79078008",915,"CA","SM3120B",2021-03-12 13:06:00,88.3,"mg/L",0.3,1.2,NA,NA,NA,2035288
