"","SID","FLDSID","SDATE","SITE","SUBSITE","REGION","FQC","TYPE","SUBTYPE","STUDY","SUBSTUDY","DEPTH","FLDCOMMENT","QCFLAG","FLDMETHOD","QCCOMMENT","LQC","HABITAT","DATAFILE","SPECIES","COMPONENT","LABNAME","LABSID","STORET","PARAMETER","LABAID","ADATE","RESULT","UNIT","MDL","PQL","REMARK","LABCOMMENT","QCFLAG.1","SID.1"
"2169",2029963,"P106480-12",2020-01-08 09:56:00,"STA1WC10OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352012,666,"TDPO4","SM4500PF",2020-01-15 11:16:00,0.022,"mg/L",0.002,0.004,NA,NA,NA,2029963
"2170",2029963,"P106480-12",2020-01-08 09:56:00,"STA1WC10OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352012,97017,"TN","SM4500NC",2020-01-14 11:24:00,1.58,"mg/L",0.05,0.1,NA,NA,NA,2029963
"2171",2029963,"P106480-12",2020-01-08 09:56:00,"STA1WC10OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352012,680,"TOC","SM5310B",2020-01-10 08:04:00,27.8,"mg/L",0.8,2,NA,NA,NA,2029963
"2172",2029963,"P106480-12",2020-01-08 09:56:00,"STA1WC10OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352012,665,"TPO4","SM4500PF",2020-01-15 11:09:00,0.032,"mg/L",0.002,0.004,NA,NA,NA,2029963
"2173",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,666,"TDPO4","SM4500PF",2020-01-15 11:27:00,0.029,"mg/L",0.002,0.004,NA,NA,NA,2029969
"2174",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,97017,"TN","SM4500NC",2020-01-14 11:28:00,1.62,"mg/L",0.05,0.1,NA,NA,NA,2029969
"2175",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,680,"TOC","SM5310B",2020-01-10 08:55:00,28.4,"mg/L",0.8,2,NA,NA,NA,2029969
"2176",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,665,"TPO4","SM4500PF",2020-01-15 11:25:00,0.039,"mg/L",0.002,0.004,NA,NA,NA,2029969
"2177",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,915,"CA","SM3120B",2020-01-13 11:43:00,89,"mg/L",0.3,1.2,NA,NA,NA,2029969
"2178",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,905,"HARDNESS","SM2340B",2020-01-13 11:43:00,318.1,"mg/L",1,4,NA,NA,NA,2029969
"2179",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,935,"K","SM3120B",2020-01-13 11:43:00,8.9,"mg/L",0.1,0.4,NA,NA,NA,2029969
"2180",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,925,"MG","SM3120B",2020-01-13 11:43:00,23.3,"mg/L",0.1,0.4,NA,NA,NA,2029969
"2181",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,930,NA,"SM3120B",2020-01-13 11:43:00,102.3,"mg/L",0.4,1.6,NA,NA,NA,2029969
"2182",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,608,"NH4","SM4500NH3H",2020-01-17 10:18:00,0.048,"mg/L",0.005,0.01,NA,NA,NA,2029969
"2183",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,630,"NOX","SM4500NO3F",2020-01-17 10:18:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2029969
"2184",2029969,"P106480-15",2020-01-08 10:32:00,"STA1WC13OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352015,671,"OPO4","SM4500PF",2020-01-08 15:50:00,0.018,"mg/L",0.002,0.008,NA,NA,NA,2029969
"2185",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,915,"CA","SM3120B",2020-01-13 11:45:00,89,"mg/L",0.3,1.2,NA,NA,NA,2029964
"2186",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,905,"HARDNESS","SM2340B",2020-01-13 11:45:00,317,"mg/L",1,4,NA,NA,NA,2029964
"2187",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,935,"K","SM3120B",2020-01-13 11:45:00,8.6,"mg/L",0.1,0.4,NA,NA,NA,2029964
"2188",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,925,"MG","SM3120B",2020-01-13 11:45:00,23,"mg/L",0.1,0.4,NA,NA,NA,2029964
"2189",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,930,NA,"SM3120B",2020-01-13 11:45:00,104.1,"mg/L",0.4,1.6,NA,NA,NA,2029964
"2190",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,608,"NH4","SM4500NH3H",2020-01-17 10:19:00,0.025,"mg/L",0.005,0.01,NA,NA,NA,2029964
"2191",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,630,"NOX","SM4500NO3F",2020-01-17 10:19:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2029964
"2192",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,671,"OPO4","SM4500PF",2020-01-08 15:52:00,0.005,"mg/L",0.002,0.008,"I",NA,NA,2029964
"2193",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,666,"TDPO4","SM4500PF",2020-01-15 11:30:00,0.014,"mg/L",0.002,0.004,NA,NA,NA,2029964
"2194",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,97017,"TN","SM4500NC",2020-01-14 11:37:00,1.55,"mg/L",0.05,0.1,NA,NA,NA,2029964
"2195",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,680,"TOC","SM5310B",2020-01-15 17:00:00,27.1,"mg/L",0.8,2,NA,NA,NA,2029964
"2196",2029964,"P106480-16",2020-01-08 10:43:00,"STA1WC14OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352016,665,"TPO4","SM4500PF",2020-01-15 11:28:00,0.021,"mg/L",0.002,0.004,NA,NA,NA,2029964
"2197",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,915,"CA","SM3120B",2020-01-13 11:41:00,82.5,"mg/L",0.3,1.2,NA,NA,NA,2029961
"2198",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,905,"HARDNESS","SM2340B",2020-01-13 11:41:00,295.8,"mg/L",1,4,NA,NA,NA,2029961
"2199",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,935,"K","SM3120B",2020-01-13 11:41:00,8.5,"mg/L",0.1,0.4,NA,NA,NA,2029961
"2200",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,925,"MG","SM3120B",2020-01-13 11:41:00,21.8,"mg/L",0.1,0.4,NA,NA,NA,2029961
"2201",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,930,NA,"SM3120B",2020-01-13 11:41:00,100.9,"mg/L",0.4,1.6,NA,NA,NA,2029961
"2202",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,608,"NH4","SM4500NH3H",2020-01-17 10:15:00,0.026,"mg/L",0.005,0.01,NA,NA,NA,2029961
"2203",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,630,"NOX","SM4500NO3F",2020-01-17 10:15:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2029961
"2204",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,671,"OPO4","SM4500PF",2020-01-08 15:47:00,0.002,"mg/L",0.002,0.008,"U",NA,NA,2029961
"2205",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,666,"TDPO4","SM4500PF",2020-01-15 11:21:00,0.008,"mg/L",0.002,0.004,NA,NA,NA,2029961
"2206",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,97017,"TN","SM4500NC",2020-01-14 11:25:00,1.46,"mg/L",0.05,0.1,NA,NA,NA,2029961
"2207",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,680,"TOC","SM5310B",2020-01-10 08:21:00,26.7,"mg/L",0.8,2,NA,NA,NA,2029961
"2208",2029961,"P106480-13",2020-01-08 10:06:00,"STA1WC11OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352013,665,"TPO4","SM4500PF",2020-01-15 11:19:00,0.014,"mg/L",0.002,0.004,NA,NA,NA,2029961
"2209",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,915,"CA","SM3120B",2020-01-13 11:42:00,85.2,"mg/L",0.3,1.2,NA,NA,NA,2029956
"2210",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,905,"HARDNESS","SM2340B",2020-01-13 11:42:00,302.4,"mg/L",1,4,NA,NA,NA,2029956
"2211",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,935,"K","SM3120B",2020-01-13 11:42:00,8.1,"mg/L",0.1,0.4,NA,NA,NA,2029956
"2212",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,925,"MG","SM3120B",2020-01-13 11:42:00,21.8,"mg/L",0.1,0.4,NA,NA,NA,2029956
"2213",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,930,NA,"SM3120B",2020-01-13 11:42:00,102.4,"mg/L",0.4,1.6,NA,NA,NA,2029956
"2214",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,608,"NH4","SM4500NH3H",2020-01-17 10:16:00,0.028,"mg/L",0.005,0.01,NA,NA,NA,2029956
"2215",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,630,"NOX","SM4500NO3F",2020-01-17 10:16:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2029956
"2216",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,671,"OPO4","SM4500PF",2020-01-08 15:49:00,0.002,"mg/L",0.002,0.008,"U",NA,NA,2029956
"2217",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,666,"TDPO4","SM4500PF",2020-01-15 11:24:00,0.009,"mg/L",0.002,0.004,NA,NA,NA,2029956
"2218",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,97017,"TN","SM4500NC",2020-01-14 11:27:00,1.47,"mg/L",0.05,0.1,NA,NA,NA,2029956
"2219",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,680,"TOC","SM5310B",2020-01-10 08:38:00,27,"mg/L",0.8,2,NA,NA,NA,2029956
"2220",2029956,"P106480-14",2020-01-08 10:15:00,"STA1WC12OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352014,665,"TPO4","SM4500PF",2020-01-15 11:22:00,0.017,"mg/L",0.002,0.004,NA,NA,NA,2029956
"2221",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,915,"CA","SM3120B",2020-01-13 11:46:00,80.2,"mg/L",0.3,1.2,NA,NA,NA,2029970
"2222",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,905,"HARDNESS","SM2340B",2020-01-13 11:46:00,288.1,"mg/L",1,4,NA,NA,NA,2029970
"2223",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,935,"K","SM3120B",2020-01-13 11:46:00,8.3,"mg/L",0.1,0.4,NA,NA,NA,2029970
"2224",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,925,"MG","SM3120B",2020-01-13 11:46:00,21.3,"mg/L",0.1,0.4,NA,NA,NA,2029970
"2225",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,930,NA,"SM3120B",2020-01-13 11:46:00,99.3,"mg/L",0.4,1.6,NA,NA,NA,2029970
"2226",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,608,"NH4","SM4500NH3H",2020-01-17 10:21:00,0.028,"mg/L",0.005,0.01,NA,NA,NA,2029970
"2227",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,630,"NOX","SM4500NO3F",2020-01-17 10:21:00,0.005,"mg/L",0.005,0.01,"U",NA,NA,2029970
"2228",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,671,"OPO4","SM4500PF",2020-01-08 15:53:00,0.002,"mg/L",0.002,0.008,"I",NA,NA,2029970
"2229",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,666,"TDPO4","SM4500PF",2020-01-15 11:33:00,0.007,"mg/L",0.002,0.004,NA,NA,NA,2029970
"2230",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,97017,"TN","SM4500NC",2020-01-14 11:40:00,1.4,"mg/L",0.05,0.1,NA,NA,NA,2029970
"2231",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,680,"TOC","SM5310B",2020-01-15 17:15:00,25.4,"mg/L",0.8,2,NA,NA,NA,2029970
"2232",2029970,"P106480-17",2020-01-08 10:53:00,"STA1WC15OUT",NA,"STA1W_NTC",NA,"SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352017,665,"TPO4","SM4500PF",2020-01-15 11:31:00,0.017,"mg/L",0.002,0.004,NA,NA,NA,2029970
"2233",2029967,"P106480-18",2020-01-08 09:47:00,"STA1WC9OUT",NA,"STA1W_NTC","FD","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352018,925,"MG","SM3120B",2020-01-13 11:47:00,21.2,"mg/L",0.1,0.4,NA,NA,NA,2029967
"2234",2029967,"P106480-18",2020-01-08 09:47:00,"STA1WC9OUT",NA,"STA1W_NTC","FD","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352018,915,"CA","SM3120B",2020-01-13 11:47:00,79.6,"mg/L",0.3,1.2,NA,NA,NA,2029967
"2235",2029967,"P106480-18",2020-01-08 09:47:00,"STA1WC9OUT",NA,"STA1W_NTC","FD","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352018,905,"HARDNESS","SM2340B",2020-01-13 11:47:00,285.9,"mg/L",1,4,NA,NA,NA,2029967
"2236",2029967,"P106480-18",2020-01-08 09:47:00,"STA1WC9OUT",NA,"STA1W_NTC","FD","SURFACE WATER",NA,"STA MONITORING","STA CATTAIL",0.5,NA,NA,"GRAB",NA,NA,NA,"WMD_71352-2002131628.csv",NA,NA,"SFWMD",71352018,935,"K","SM3120B",2020-01-13 11:47:00,8.2,"mg/L",0.1,0.4,NA,NA,NA,2029967
